trial,prompt_id,melody,seed,position,R_at,coherence_mlsp,coherence_w2s,chroma_cos,clap,logmel_l1,coherence_firstnote,bce0,n_updates,runtime_s
dev-p00-pedal-s0,0,pedal,0,14,0.2904416024684906,0.06645569620253164,0.07407407407407407,0.39570608735084534,,0.2783970534801483,0.07407407407407407,0.3007735311985016,3,3.2012431621551514
dev-p00-pedal-s0,0,pedal,0,18,0.3070848286151886,0.06962025316455696,0.07317073170731707,0.4481818675994873,,0.44547271728515625,0.07317073170731707,0.25676363706588745,3,3.2016141414642334
dev-p00-pedal-s0,0,pedal,0,22,0.29499348998069763,0.07547169811320754,0.07228915662650602,0.519705057144165,,0.5764490365982056,0.07228915662650602,0.21422810852527618,3,3.1997671127319336
dev-p00-pedal-s0,0,pedal,0,26,0.28164932131767273,0.061016949152542375,0.04878048780487805,0.48353007435798645,,0.5948806405067444,0.036585365853658534,0.1989632099866867,3,3.1980502605438232
dev-p00-pedal-s0,0,pedal,0,30,0.31844642758369446,0.047058823529411764,0.04938271604938271,0.5114136338233948,,0.5076894164085388,0.024691358024691357,0.17562274634838104,3,3.1796035766601562
dev-p00-pedal-s0,0,pedal,0,34,0.3349268138408661,0.08256880733944955,0.07462686567164178,0.4957410991191864,,0.24915160238742828,0.07462686567164178,0.18711933493614197,3,3.2057557106018066
dev-p00-pedal-s0,0,pedal,0,38,0.37854933738708496,0.0653061224489796,0.07246376811594203,0.44352251291275024,,0.18527851998806,0.07246376811594203,0.2060675472021103,3,3.2013356685638428
dev-p00-pedal-s0,0,pedal,0,42,0.43456676602363586,0.0653061224489796,0.06493506493506493,0.43042629957199097,,0.1940946727991104,0.06493506493506493,0.19871540367603302,3,3.2043704986572266
dev-p00-pedal-s0,0,pedal,0,46,0.4451140761375427,0.06504065040650407,0.0684931506849315,0.41017070412635803,,0.19743476808071136,0.0684931506849315,0.18633875250816345,3,3.2052440643310547
dev-p00-pedal-s1,0,pedal,1,-1,,0.0,0.0,0.32012057304382324,,0.0,0.0,0.39990484714508057,0,
dev-p00-pedal-s1,0,pedal,1,2,0.2932640314102173,0.0,0.0,0.315768837928772,,0.2604237496852875,0.0,0.36988040804862976,3,3.200338363647461
dev-p00-pedal-s1,0,pedal,1,6,0.28844428062438965,0.0,0.0,0.30893826484680176,,0.32388365268707275,0.0,0.34999457001686096,3,3.201935291290283
dev-p00-pedal-s1,0,pedal,1,10,0.29636234045028687,0.0,0.0,0.31897351145744324,,0.3418593108654022,0.0,0.3477119207382202,3,3.2051172256469727
dev-p00-pedal-s1,0,pedal,1,14,0.2742959260940552,0.0,0.0,0.34783071279525757,,0.25939783453941345,0.0,0.3774401545524597,3,3.197777271270752
dev-p00-pedal-s1,0,pedal,1,18,0.2846670150756836,0.0,0.013513513513513514,0.34290972352027893,,0.28356266021728516,0.013513513513513514,0.3633340895175934,3,3.2124156951904297
dev-p00-pedal-s1,0,pedal,1,22,0.29831069707870483,0.0,0.0,0.3441477119922638,,0.36634010076522827,0.0,0.3657616972923279,3,3.1893632411956787
dev-p00-pedal-s1,0,pedal,1,26,0.31125062704086304,0.047619047619047616,0.06896551724137931,0.4906887114048004,,0.5165149569511414,0.06896551724137931,0.20035052299499512,3,3.2101783752441406
dev-p00-pedal-s1,0,pedal,1,30,0.3433496356010437,0.10080645161290322,0.09090909090909091,0.5168220400810242,,0.5869690775871277,0.09090909090909091,0.18773308396339417,3,3.214634895324707
dev-p00-pedal-s1,0,pedal,1,34,0.33484798669815063,0.0,0.0,0.3739779591560364,,0.20994074642658234,0.0,0.36540043354034424,3,3.2152884006500244
dev-p00-pedal-s1,0,pedal,1,38,0.3988575339317322,0.0,0.0,0.40097901225090027,,0.19334334135055542,0.0,0.33444491028785706,3,3.190627098083496
dev-p00-pedal-s1,0,pedal,1,42,0.5035448670387268,0.0,0.0,0.39308249950408936,,0.16125202178955078,0.0,0.31412675976753235,3,3.1906139850616455
dev-p00-pedal-s1,0,pedal,1,46,0.5336467623710632,0.0,0.0,0.3826543688774109,,0.18883593380451202,0.0,0.28841114044189453,3,3.2015085220336914
dev-p00-zigzag-s0,0,zigzag,0,-1,,0.06666666666666667,0.06666666666666667,0.3548204302787781,,0.0,0.05,0.32234475016593933,0,
dev-p00-zigzag-s0,0,zigzag,0,2,0.3203047513961792,0.08374384236453201,0.06578947368421052,0.358026385307312,,0.029569042846560478,0.039473684210526314,0.31793051958084106,3,3.2091622352600098
dev-p00-zigzag-s0,0,zigzag,0,6,0.3137209117412567,0.07441860465116279,0.06666666666666667,0.3598189651966095,,0.05164547637104988,0.04,0.3157203793525696,3,3.2025442123413086
dev-p00-zigzag-s0,0,zigzag,0,10,0.2872753441333771,0.07142857142857142,0.06578947368421052,0.36206382513046265,,0.0823233425617218,0.039473684210526314,0.3122316896915436,3,3.1967828273773193
dev-p00-zigzag-s0,0,zigzag,0,14,0.2904416024684906,0.0,0.014084507042253521,0.420714408159256,,0.26331019401550293,0.04225352112676056,0.2934913635253906,3,3.2055978775024414
dev-p00-zigzag-s0,0,zigzag,0,18,0.3070848286151886,0.125,0.12048192771084337,0.4541914165019989,,0.46607089042663574,0.20481927710843373,0.2516692280769348,3,3.2178945541381836
dev-p00-zigzag-s0,0,zigzag,0,22,0.29499348998069763,0.2356687898089172,0.12048192771084337,0.4567011892795563,,0.6158045530319214,0.1927710843373494,0.23338553309440613,3,3.206449508666992
dev-p00-zigzag-s0,0,zigzag,0,26,0.28164932131767273,0.148014440433213,0.15853658536585366,0.4681975245475769,,0.5199514031410217,0.1951219512195122,0.2203557789325714,3,3.1971185207366943
dev-p00-zigzag-s0,0,zigzag,0,30,0.31844642758369446,0.05789473684210526,0.07352941176470588,0.47181347012519836,,0.38317355513572693,0.20588235294117646,0.21603751182556152,3,3.1922454833984375
dev-p00-zigzag-s0,0,zigzag,0,34,0.3349268138408661,0.0759493670886076,0.06172839506172839,0.4670850932598114,,0.26397135853767395,0.14814814814814814,0.23179706931114197,3,3.199824094772339
dev-p00-zigzag-s0,0,zigzag,0,38,0.37854933738708496,0.0787037037037037,0.07042253521126761,0.4043586254119873,,0.12326373904943466,0.0,0.24948614835739136,3,3.202704668045044
dev-p00-zigzag-s0,0,zigzag,0,42,0.43456676602363586,0.07623318385650224,0.0684931506849315,0.41566967964172363,,0.12431234121322632,0.0273972602739726,0.23044775426387787,3,3.200237274169922
dev-p00-zigzag-s0,0,zigzag,0,46,0.4451140761375427,0.07936507936507936,0.06493506493506493,0.4251765012741089,,0.1406482458114624,0.025974025974025976,0.20421530306339264,3,3.2052958011627197
