f1,precision,recall,pos_recall,top1_acc,bce,row,R_entropy,R_margin,R_maxprob,agree_final,mean_p,run,prompt_id,seed,variant,sigma,rms,sig_rel,progress
0.0,0.0,0.0,0.0,0.11320754716981132,0.33781132102012634,11,0.09179025143384933,0.08954329788684845,0.38550302386283875,0.8569182389937107,0.15821456909179688,dev-p00-s0,0,0,raw,0.9856846332550049,0.9849568009376526,0.6342699577570757,0.24
0.0,0.0,0.0,0.0,0.11320754716981132,0.33787521719932556,12,0.09131258726119995,0.09023873507976532,0.38885265588760376,0.8569182389937107,0.1600339263677597,dev-p00-s0,0,0,raw,0.9831763505935669,0.9824568033218384,0.628640471275719,0.26
0.033333333126111114,0.1428571428367347,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33795779943466187,13,0.0907842144370079,0.09093338251113892,0.3927209973335266,0.8584905660377359,0.16216664016246796,dev-p00-s0,0,0,raw,0.9802373051643372,0.9795334339141846,0.622011438675654,0.28
0.03278688501693094,0.124999999984375,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.337938129901886,14,0.09022694826126099,0.0915948674082756,0.39709749817848206,0.8569182389937107,0.16461074352264404,dev-p00-s0,0,0,raw,0.9767970442771912,0.9761161208152771,0.614197137997949,0.3
0.03225806426690947,0.11111111109876542,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33782413601875305,15,0.08966629207134247,0.09214835613965988,0.4020695984363556,0.8553459119496856,0.16745318472385406,dev-p00-s0,0,0,raw,0.9727745056152344,0.9721478223800659,0.605031280361507,0.32
0.03225806426690947,0.11111111109876542,0.01886792452794589,0.018867924528301886,0.11320754716981132,0.33761414885520935,16,0.08922408521175385,0.09261354058980942,0.4080578088760376,0.8553459119496856,0.17075422406196594,dev-p00-s0,0,0,raw,0.9680774807929993,0.9675729870796204,0.594336586806681,0.34
0.06249999971337891,0.18181818180165288,0.03773584905589178,0.03773584905660377,0.1320754716981132,0.33722302317619324,17,0.08881689608097076,0.09284982085227966,0.41493672132492065,0.8553459119496856,0.1745617836713791,dev-p00-s0,0,0,raw,0.9626011848449707,0.962228000164032,0.5816583227035226,0.36
0.06153846123550296,0.16666666665277777,0.03773584905589178,0.03773584905660377,0.1320754716981132,0.3360922336578369,18,0.08850972354412079,0.09224960952997208,0.42208829522132874,0.8537735849056604,0.17869897186756134,dev-p00-s0,0,0,raw,0.9562279582023621,0.9559570550918579,0.5665149669218779,0.38
0.060606060287878794,0.15384615383431952,0.03773584905589178,0.03773584905660377,0.1509433962264151,0.33468180894851685,19,0.08844415098428726,0.09097401797771454,0.4296457767486572,0.8553459119496856,0.1831885576248169,dev-p00-s0,0,0,raw,0.948826253414154,0.9487369060516357,0.5486902500382986,0.4
0.08695652138038228,0.18749999998828126,0.05660377358383767,0.05660377358490566,0.1509433962264151,0.332298219203949,20,0.0886126309633255,0.09082004427909851,0.4375826418399811,0.8537735849056604,0.18757738173007965,dev-p00-s0,0,0,raw,0.9402512907981873,0.9403234720230103,0.5273401127437441,0.42
0.11428571391469387,0.235294117633218,0.07547169811178356,0.07547169811320754,0.1509433962264151,0.32964062690734863,21,0.08962318301200867,0.09073473513126373,0.4469427466392517,0.8522012578616353,0.19219936430454254,dev-p00-s0,0,0,raw,0.9303449988365173,0.9308943152427673,0.5025772482815293,0.44
0.1917808215147307,0.3499999999825,0.13207547169562123,0.1320754716981132,0.18867924528301888,0.32540738582611084,22,0.09104045480489731,0.08957581967115402,0.45514169335365295,0.8569182389937107,0.19592103362083435,dev-p00-s0,0,0,raw,0.9189376831054688,0.9199101328849792,0.4724386795375364,0.46
0.2399999995790222,0.40909090907231405,0.169811320751513,0.16981132075471697,0.18867924528301888,0.3202529847621918,23,0.09269808232784271,0.09025915712118149,0.4631364941596985,0.8632075471698113,0.1981743425130844,dev-p00-s0,0,0,raw,0.9058513045310974,0.9074437022209167,0.436199369401427,0.48
