variant,row,f1,pos_recall,top1_acc,bce,R_entropy,R_margin,R_maxprob,agree_final,mean_p,f1_sem,pos_recall_sem,top1_acc_sem,bce_sem,R_entropy_sem,R_margin_sem,R_maxprob_sem,agree_final_sem,mean_p_sem,progress,sigma,rms,sig_rel
gauss_proxy,30,0.30729792026676966,0.39496368739053445,0.3478409679355871,0.314621744453907,0.2973477528989315,0.17089627981185912,0.6175754082202911,0.999479874191496,0.15114357963204383,0.026507793873498966,0.04040189296321397,0.027669332794642,0.006895603040240726,0.013367654850097024,0.008484967419824543,0.02575386442545219,0.0003032363144662893,0.006844363666782043,0.62,0.7532459497451782,0.7854460823535919,0.013173215436681682
gauss_proxy,31,0.3078673740490155,0.3962970207238678,0.3496284075491137,0.3147795322537422,0.29749432191252706,0.17169274598360063,0.6181923121213913,0.9998171296296295,0.15128192201256752,0.02653242652393856,0.04050199601277038,0.027982017320551816,0.006916842231506685,0.013373271803761725,0.008488511130671977,0.025786645050031563,0.00015147127116504433,0.006851644832061267,0.64,0.7215172052383423,0.7643653953075409,0.0039041094714871026
gauss_proxy,32,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.66,0.6874017119407654,0.7437440359592438,0.0
gauss_proxy,33,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.68,0.6511276960372925,0.7242801833152771,0.0
gauss_proxy,34,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.7,0.6130141615867615,0.7068873023986817,0.0
gauss_proxy,35,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.72,0.5734643340110779,0.692163678407669,0.0
gauss_proxy,36,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.74,0.5329521298408508,0.6809086310863495,0.0
gauss_proxy,37,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.76,0.4920006990432739,0.6736484062671662,0.0
gauss_proxy,38,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.78,0.45115625858306885,0.6707037854194641,0.0
gauss_proxy,39,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.8,0.41095954179763794,0.6719565558433532,0.0
