position,progress,n,R_at,d_coherence_mlsp,d_coherence_mlsp_lo,d_coherence_mlsp_hi,d_coherence_w2s,d_coherence_w2s_lo,d_coherence_w2s_hi,d_chroma_cos,d_chroma_cos_lo,d_chroma_cos_hi,d_clap,d_clap_lo,d_clap_hi,d_bce0,d_bce0_lo,d_bce0_hi,logmel_l1,logmel_l1_lo,logmel_l1_hi,d_coherence_firstnote,d_coherence_firstnote_lo,d_coherence_firstnote_hi
10,0.22,50,0.0955396167933941,-0.025664542355305082,-0.04487230096631924,-0.006049226165136274,-0.008173823658989136,-0.02054242690301815,0.004262621343601165,0.00040109045803546903,-0.007970076931640506,0.009083911726251242,,,,0.0048394593596458434,-0.0016055479571223255,0.010981356665492058,0.729738592505455,0.6498458166122436,0.8167496755421162,0.00784298030313335,-0.008748107207916753,0.023668738011134807
