coh_true,coh_first,coh_best_const,best_const_pc,frac_F,voiced_cov,hist,slot_acc,file,method,melody,prompt
0.2669172932330827,0.462406015037594,0.462406015037594,5,0.4964788732394366,0.7732558139534884,"[0.141, 0.007, 0.011, 0.004, 0.0, 0.496, 0.025, 0.162, 0.004, 0.127, 0.004, 0.021]","[0.6388888888888888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5263157894736842, 0.875]",prompt4_descending_baseline.wav,baseline,descending,4
0.2845849802371542,0.8537549407114624,0.8537549407114624,5,0.8823529411764706,0.7354651162790697,"[0.087, 0.012, 0.0, 0.003, 0.0, 0.882, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]",prompt4_descending_combined.wav,combined,descending,4
0.27111111111111114,0.6355555555555555,0.6355555555555555,5,0.688212927756654,0.6540697674418605,"[0.186, 0.015, 0.08, 0.0, 0.0, 0.688, 0.019, 0.011, 0.0, 0.0, 0.0, 0.0]","[0.9565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.975]",prompt4_descending_itc.wav,itc,descending,4
0.23509933774834438,0.8543046357615894,0.8543046357615894,5,0.8783783783783784,0.877906976744186,"[0.043, 0.005, 0.0, 0.0, 0.003, 0.878, 0.008, 0.062, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt4_descending_probe_high.wav,probe_high,descending,4
0.2440677966101695,0.7016949152542373,0.7016949152542373,5,0.7582417582417582,0.8575581395348837,"[0.093, 0.003, 0.003, 0.003, 0.0, 0.758, 0.016, 0.066, 0.0, 0.0, 0.058, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9]",prompt4_descending_probe_low.wav,probe_low,descending,4
0.2536231884057971,0.7644927536231884,0.7644927536231884,5,0.8063583815028902,0.8023255813953488,"[0.049, 0.003, 0.0, 0.0, 0.0, 0.806, 0.032, 0.066, 0.0, 0.0, 0.043, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt4_descending_probe_mid.wav,probe_mid,descending,4
0.2706766917293233,0.9774436090225563,0.9774436090225563,5,0.9791666666666666,0.7732558139534884,"[0.0, 0.0, 0.0, 0.003, 0.0, 0.979, 0.003, 0.015, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt4_descending_probe_strong.wav,probe_strong,descending,4
0.0,0.06692913385826772,0.3464566929133858,3,0.1871508379888268,0.8438538205980066,"[0.0, 0.0, 0.0, 0.299, 0.282, 0.187, 0.148, 0.0, 0.003, 0.0, 0.0, 0.081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_alternating_baseline.wav,baseline,alternating,5
0.30451127819548873,0.9097744360902256,0.9097744360902256,5,0.8678756476683938,0.8837209302325582,"[0.0, 0.0, 0.0, 0.0, 0.13, 0.868, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9722222222222222, 0.0, 0.0, 0.42105263157894735, 0.0, 0.0, 1.0]",prompt5_alternating_combined.wav,combined,alternating,5
0.0,0.09230769230769231,0.35384615384615387,3,0.06428571428571428,0.6478405315614618,"[0.0, 0.0, 0.086, 0.311, 0.157, 0.064, 0.186, 0.0, 0.004, 0.0, 0.0, 0.193]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_alternating_itc.wav,itc,alternating,5
0.3044982698961938,0.7058823529411765,0.7058823529411765,5,0.5061425061425061,0.9601328903654485,"[0.0, 0.285, 0.0, 0.0, 0.0, 0.506, 0.125, 0.084, 0.0, 0.0, 0.0, 0.0]","[0.9714285714285714, 0.0, 0.0, 0.2558139534883721, 0.0, 0.0, 1.0]",prompt5_alternating_probe_high.wav,probe_high,alternating,5
0.1276595744680851,0.18439716312056736,0.4397163120567376,1,0.1262135922330097,0.9368770764119602,"[0.0, 0.617, 0.0, 0.0, 0.0, 0.126, 0.143, 0.073, 0.041, 0.0, 0.0, 0.0]","[0.9722222222222222, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0]",prompt5_alternating_probe_low.wav,probe_low,alternating,5
0.2517241379310345,0.496551724137931,0.496551724137931,5,0.35784313725490197,0.9634551495016611,"[0.0, 0.284, 0.0, 0.0, 0.0, 0.358, 0.262, 0.049, 0.047, 0.0, 0.0, 0.0]","[0.96875, 0.0, 0.0, 0.09302325581395349, 0.0, 0.0, 0.8837209302325582]",prompt5_alternating_probe_mid.wav,probe_mid,alternating,5
0.314878892733564,0.754325259515571,0.754325259515571,5,0.5503685503685504,0.9601328903654485,"[0.0, 0.275, 0.0, 0.0, 0.0, 0.55, 0.096, 0.079, 0.0, 0.0, 0.0, 0.0]","[0.9714285714285714, 0.0, 0.0, 0.32558139534883723, 0.0, 0.0, 1.0]",prompt5_alternating_probe_strong.wav,probe_strong,alternating,5
0.12794612794612795,0.1111111111111111,0.31313131313131315,3,0.1871508379888268,0.8633720930232558,"[0.0, 0.0, 0.0, 0.299, 0.282, 0.187, 0.148, 0.0, 0.003, 0.0, 0.0, 0.081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7333333333333333, 0.37209302325581395]",prompt5_ascending_baseline.wav,baseline,ascending,5
0.2635135135135135,0.6587837837837838,0.6587837837837838,5,0.6151761517615176,0.8604651162790697,"[0.0, 0.206, 0.0, 0.019, 0.092, 0.615, 0.065, 0.003, 0.0, 0.0, 0.0, 0.0]","[0.8292682926829268, 0.0, 0.0, 0.0, 0.0, 0.22580645161290322, 0.0, 1.0]",prompt5_ascending_combined.wav,combined,ascending,5
0.035398230088495575,0.07964601769911504,0.3893805309734513,3,0.06405693950177936,0.6569767441860465,"[0.0, 0.0, 0.085, 0.313, 0.153, 0.064, 0.185, 0.0, 0.004, 0.0, 0.0, 0.196]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42105263157894735, 0.0]",prompt5_ascending_itc.wav,itc,ascending,5
0.18120805369127516,0.3825503355704698,0.6174496644295302,1,0.2961038961038961,0.8662790697674418,"[0.0, 0.704, 0.0, 0.0, 0.0, 0.296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.3870967741935484, 0.0, 0.0]",prompt5_ascending_probe_high.wav,probe_high,ascending,5
0.24834437086092714,0.152317880794702,0.8211920529801324,1,0.11825192802056556,0.877906976744186,"[0.0, 0.861, 0.0, 0.0, 0.0, 0.118, 0.021, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8888888888888888, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",prompt5_ascending_probe_low.wav,probe_low,ascending,5
0.24148606811145512,0.1609907120743034,0.8359133126934984,1,0.12682926829268293,0.938953488372093,"[0.0, 0.871, 0.0, 0.0, 0.0, 0.127, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9722222222222222, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",prompt5_ascending_probe_mid.wav,probe_mid,ascending,5
0.23548387096774193,0.7225806451612903,0.7225806451612903,5,0.638961038961039,0.9011627906976745,"[0.0, 0.351, 0.0, 0.0, 0.0, 0.639, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9090909090909091]",prompt5_ascending_probe_strong.wav,probe_strong,ascending,5
0.05387205387205387,0.1111111111111111,0.31313131313131315,3,0.1871508379888268,0.8633720930232558,"[0.0, 0.0, 0.0, 0.299, 0.282, 0.187, 0.148, 0.0, 0.003, 0.0, 0.0, 0.081]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37209302325581395]",prompt5_descending_baseline.wav,baseline,descending,5
0.10461538461538461,0.3261538461538461,0.3384615384615385,1,0.25728155339805825,0.9447674418604651,"[0.0, 0.478, 0.0, 0.0, 0.0, 0.257, 0.15, 0.049, 0.066, 0.0, 0.0, 0.0]","[0.9444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_descending_combined.wav,combined,descending,5
0.059006211180124224,0.13043478260869565,0.39751552795031053,4,0.2025974025974026,0.936046511627907,"[0.0, 0.0, 0.0, 0.21, 0.364, 0.203, 0.171, 0.003, 0.049, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4418604651162791]",prompt5_descending_itc.wav,itc,descending,5
0.24148606811145512,0.16408668730650156,0.8328173374613003,1,0.12926829268292683,0.938953488372093,"[0.0, 0.868, 0.0, 0.0, 0.0, 0.129, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9722222222222222, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_descending_probe_high.wav,probe_high,descending,5
0.10153846153846154,0.3323076923076923,0.4,1,0.2621359223300971,0.9447674418604651,"[0.0, 0.527, 0.0, 0.0, 0.029, 0.262, 0.092, 0.046, 0.044, 0.0, 0.0, 0.0]","[0.9166666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_descending_probe_low.wav,probe_low,descending,5
0.23692307692307693,0.14153846153846153,0.8430769230769231,1,0.11165048543689321,0.9447674418604651,"[0.0, 0.876, 0.0, 0.0, 0.0, 0.112, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9444444444444444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_descending_probe_mid.wav,probe_mid,descending,5
0.275974025974026,0.41883116883116883,0.5746753246753247,1,0.3265822784810127,0.8953488372093024,"[0.0, 0.668, 0.0, 0.0, 0.0, 0.327, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9767441860465116, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt5_descending_probe_strong.wav,probe_strong,descending,5
0.0,0.0,1.0,3,0.0,0.9169435215946844,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_alternating_baseline.wav,baseline,alternating,6
0.15331010452961671,0.42160278745644597,0.42160278745644597,5,0.5026595744680851,0.9534883720930233,"[0.0, 0.234, 0.0, 0.109, 0.154, 0.503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.09302325581395349, 0.0, 0.0, 0.0]",prompt6_alternating_combined.wav,combined,alternating,6
0.0,0.0,1.0,3,0.0,0.946843853820598,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_alternating_itc.wav,itc,alternating,6
0.22333333333333333,0.47,0.47,5,0.5121359223300971,0.9966777408637874,"[0.0, 0.0, 0.0, 0.112, 0.376, 0.512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.09302325581395349, 0.0, 0.0, 0.4883720930232558]",prompt6_alternating_probe_high.wav,probe_high,alternating,6
0.0706713780918728,0.13074204946996468,0.5371024734982333,3,0.15789473684210525,0.9401993355481728,"[0.0, 0.0, 0.0, 0.511, 0.332, 0.158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.42857142857142855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15151515151515152]",prompt6_alternating_probe_low.wav,probe_low,alternating,6
0.21140939597315436,0.3859060402684564,0.3859060402684564,5,0.36341463414634145,0.9900332225913622,"[0.0, 0.0, 0.0, 0.263, 0.373, 0.363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5348837209302325]",prompt6_alternating_probe_mid.wav,probe_mid,alternating,6
0.2604166666666667,0.53125,0.53125,5,0.58,0.9568106312292359,"[0.0, 0.0, 0.0, 0.048, 0.372, 0.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.23255813953488372, 0.0, 0.0, 0.5348837209302325]",prompt6_alternating_probe_strong.wav,probe_strong,alternating,6
0.09872611464968153,0.0,1.0,3,0.0,0.9127906976744186,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",prompt6_ascending_baseline.wav,baseline,ascending,6
0.005076142131979695,0.16243654822335024,0.6598984771573604,3,0.16113744075829384,0.5726744186046512,"[0.0, 0.0, 0.0, 0.659, 0.18, 0.161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[nan, nan, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0]",prompt6_ascending_combined.wav,combined,ascending,6
0.11782477341389729,0.0,1.0,3,0.0,0.9622093023255814,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",prompt6_ascending_itc.wav,itc,ascending,6
0.09411764705882353,0.36470588235294116,0.36470588235294116,5,0.36855036855036855,0.9883720930232558,"[0.0, 0.0, 0.0, 0.256, 0.376, 0.369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8205128205128205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_ascending_probe_high.wav,probe_high,ascending,6
0.07112970711297072,0.012552301255230125,0.9121338912133892,3,0.010344827586206896,0.6947674418604651,"[0.0, 0.0, 0.0, 0.928, 0.062, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7391304347826086, 0.0]",prompt6_ascending_probe_low.wav,probe_low,ascending,6
0.10089020771513353,0.2195845697329377,0.41839762611275966,4,0.24257425742574257,0.9796511627906976,"[0.0, 0.0, 0.0, 0.332, 0.426, 0.243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_ascending_probe_mid.wav,probe_mid,ascending,6
0.11764705882352941,0.43823529411764706,0.43823529411764706,5,0.4449877750611247,0.9883720930232558,"[0.0, 0.0, 0.0, 0.193, 0.362, 0.445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9487179487179487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06976744186046512]",prompt6_ascending_probe_strong.wav,probe_strong,ascending,6
0.13694267515923567,0.0,1.0,3,0.0,0.9127906976744186,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_descending_baseline.wav,baseline,descending,6
0.12835820895522387,0.24776119402985075,0.4,4,0.29207920792079206,0.9738372093023255,"[0.0, 0.0, 0.0, 0.29, 0.416, 0.292, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9705882352941176, 0.18604651162790697, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046511627906976744]",prompt6_descending_combined.wav,combined,descending,6
0.14052287581699346,0.0,1.0,3,0.0,0.8895348837209303,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_descending_itc.wav,itc,descending,6
0.09411764705882353,0.36470588235294116,0.36470588235294116,5,0.37163814180929094,0.9883720930232558,"[0.0, 0.0, 0.0, 0.254, 0.374, 0.372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8205128205128205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_descending_probe_high.wav,probe_high,descending,6
0.05627705627705628,0.0,0.9307359307359307,3,0.0,0.6715116279069767,"[0.0, 0.0, 0.0, 0.943, 0.057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_descending_probe_low.wav,probe_low,descending,6
0.10324483775811209,0.23303834808259588,0.40707964601769914,4,0.25,0.9854651162790697,"[0.0, 0.0, 0.0, 0.331, 0.419, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9210526315789473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt6_descending_probe_mid.wav,probe_mid,descending,6
0.10882352941176471,0.42058823529411765,0.42058823529411765,5,0.4254278728606357,0.9883720930232558,"[0.0, 0.0, 0.0, 0.188, 0.386, 0.425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8717948717948718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06976744186046512]",prompt6_descending_probe_strong.wav,probe_strong,descending,6
0.02702702702702703,0.12162162162162163,0.4864864864864865,11,0.08450704225352113,0.9833887043189369,"[0.216, 0.016, 0.0, 0.007, 0.0, 0.085, 0.239, 0.0, 0.0, 0.0, 0.0, 0.437]","[0.075, 0.0, 0.0, 0.12195121951219512, 0.0, 0.0, 0.0]",prompt7_alternating_baseline.wav,baseline,alternating,7
0.39361702127659576,0.6170212765957447,0.6170212765957447,5,0.7419354838709677,0.6245847176079734,"[0.054, 0.0, 0.0, 0.043, 0.1, 0.742, 0.004, 0.004, 0.0, 0.0, 0.0, 0.054]","[0.9512195121951219, 0.0, 0.0, 0.1111111111111111, 0.2682926829268293, 0.0, 1.0]",prompt7_alternating_combined.wav,combined,alternating,7
0.0,0.0,0.45384615384615384,6,0.0,0.8637873754152824,"[0.289, 0.025, 0.0, 0.0, 0.0, 0.0, 0.322, 0.0, 0.0, 0.0, 0.0, 0.365]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt7_alternating_itc.wav,itc,alternating,7
0.29136690647482016,0.7446043165467626,0.7446043165467626,5,0.814621409921671,0.9235880398671097,"[0.0, 0.081, 0.0, 0.029, 0.073, 0.815, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_alternating_probe_high.wav,probe_high,alternating,7
0.29296875,0.5625,0.5625,5,0.7098445595854922,0.8504983388704319,"[0.013, 0.0, 0.003, 0.06, 0.052, 0.71, 0.044, 0.047, 0.0, 0.0, 0.0, 0.073]","[0.6585365853658537, 0.0, 0.0, 0.0, 0.11627906976744186, 0.0, 1.0]",prompt7_alternating_probe_low.wav,probe_low,alternating,7
0.3187250996015936,0.7250996015936255,0.7250996015936255,5,0.791907514450867,0.8338870431893688,"[0.003, 0.0, 0.0, 0.023, 0.153, 0.792, 0.006, 0.0, 0.0, 0.0, 0.0, 0.023]","[0.9512195121951219, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 1.0]",prompt7_alternating_probe_mid.wav,probe_mid,alternating,7
0.29856115107913667,0.7553956834532374,0.7553956834532374,5,0.8198433420365535,0.9235880398671097,"[0.0, 0.086, 0.0, 0.016, 0.076, 0.82, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_alternating_probe_strong.wav,probe_strong,alternating,7
0.008849557522123894,0.10619469026548672,0.528023598820059,11,0.08450704225352113,0.9854651162790697,"[0.216, 0.016, 0.0, 0.007, 0.0, 0.085, 0.239, 0.0, 0.0, 0.0, 0.0, 0.437]","[0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt7_ascending_baseline.wav,baseline,ascending,7
0.3389830508474576,0.6991525423728814,0.6991525423728814,5,0.7551724137931034,0.686046511627907,"[0.028, 0.0, 0.0, 0.062, 0.072, 0.755, 0.007, 0.0, 0.0, 0.0, 0.0, 0.076]","[0.9512195121951219, 0.0, 0.0, 0.0, 0.17073170731707318, 0.0, 0.0, 1.0]",prompt7_ascending_combined.wav,combined,ascending,7
0.0,0.0,0.43234323432343236,11,0.0,0.8808139534883721,"[0.286, 0.027, 0.0, 0.0, 0.0, 0.0, 0.322, 0.0, 0.0, 0.0, 0.0, 0.365]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt7_ascending_itc.wav,itc,ascending,7
0.27129337539432175,0.7697160883280757,0.7697160883280757,5,0.8103896103896104,0.9215116279069767,"[0.0, 0.0, 0.0, 0.047, 0.114, 0.81, 0.003, 0.003, 0.023, 0.0, 0.0, 0.0]","[0.9523809523809523, 0.0, 0.06976744186046512, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_ascending_probe_high.wav,probe_high,ascending,7
0.22073578595317725,0.5953177257525084,0.5953177257525084,5,0.6865284974093264,0.8691860465116279,"[0.0, 0.0, 0.003, 0.067, 0.044, 0.687, 0.06, 0.049, 0.0, 0.0, 0.0, 0.091]","[0.5609756097560976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_ascending_probe_low.wav,probe_low,ascending,7
0.28135593220338984,0.7627118644067796,0.7627118644067796,5,0.8016997167138811,0.8575581395348837,"[0.003, 0.0, 0.0, 0.023, 0.144, 0.802, 0.006, 0.0, 0.0, 0.0, 0.0, 0.023]","[0.975609756097561, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.9767441860465116]",prompt7_ascending_probe_mid.wav,probe_mid,ascending,7
0.24172185430463577,0.804635761589404,0.804635761589404,5,0.8405405405405405,0.877906976744186,"[0.0, 0.0, 0.0, 0.043, 0.086, 0.841, 0.005, 0.0, 0.024, 0.0, 0.0, 0.0]","[0.975609756097561, 0.0, 0.06976744186046512, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_ascending_probe_strong.wav,probe_strong,ascending,7
0.008849557522123894,0.10619469026548672,0.528023598820059,11,0.08450704225352113,0.9854651162790697,"[0.216, 0.016, 0.0, 0.007, 0.0, 0.085, 0.239, 0.0, 0.0, 0.0, 0.0, 0.437]","[0.075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt7_descending_baseline.wav,baseline,descending,7
0.2770700636942675,0.7420382165605095,0.7420382165605095,5,0.7980049875311721,0.9127906976744186,"[0.0, 0.11, 0.0, 0.002, 0.085, 0.798, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9285714285714286, 0.0, 0.16129032258064516, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_descending_combined.wav,combined,descending,7
0.0,0.0,0.978125,11,0.0,0.9302325581395349,"[0.182, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.788]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",prompt7_descending_itc.wav,itc,descending,7
0.2626582278481013,0.7658227848101266,0.7658227848101266,5,0.804177545691906,0.9186046511627907,"[0.0, 0.0, 0.0, 0.047, 0.12, 0.804, 0.003, 0.0, 0.026, 0.0, 0.0, 0.0]","[0.975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_descending_probe_high.wav,probe_high,descending,7
0.21885521885521886,0.5892255892255892,0.5892255892255892,5,0.6822916666666666,0.8633720930232558,"[0.003, 0.0, 0.003, 0.078, 0.034, 0.682, 0.062, 0.049, 0.0, 0.0, 0.0, 0.089]","[0.5365853658536586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_descending_probe_low.wav,probe_low,descending,7
0.284375,0.703125,0.703125,5,0.6760204081632653,0.9302325581395349,"[0.0, 0.112, 0.0, 0.036, 0.163, 0.676, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9512195121951219, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.9302325581395349]",prompt7_descending_probe_mid.wav,probe_mid,descending,7
0.23076923076923078,0.782608695652174,0.782608695652174,5,0.8126721763085399,0.8691860465116279,"[0.0, 0.0, 0.0, 0.044, 0.113, 0.813, 0.006, 0.003, 0.022, 0.0, 0.0, 0.0]","[0.975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt7_descending_probe_strong.wav,probe_strong,descending,7
0.027522935779816515,0.0,0.7568807339449541,3,0.0,0.7242524916943521,"[0.194, 0.044, 0.175, 0.524, 0.0, 0.0, 0.0, 0.0, 0.063, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.20689655172413793, 0.0]",prompt8_alternating_baseline.wav,baseline,alternating,8
0.2868217054263566,0.6782945736434108,0.6782945736434108,5,0.7446808510638298,0.8571428571428571,"[0.0, 0.0, 0.027, 0.213, 0.015, 0.745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.975, 0.0, 0.0, 0.2727272727272727, 0.0, 0.0, 1.0]",prompt8_alternating_combined.wav,combined,alternating,8
0.1346153846153846,0.0,0.47596153846153844,3,0.0,0.6910299003322259,"[0.281, 0.198, 0.096, 0.316, 0.0, 0.0, 0.0, 0.0, 0.109, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.5675675675675675, 0.0, 0.0, 0.19444444444444445, 0.0]",prompt8_alternating_itc.wav,itc,alternating,8
0.3175182481751825,0.6970802919708029,0.6970802919708029,5,0.7849740932642487,0.9102990033222591,"[0.0, 0.0, 0.01, 0.202, 0.003, 0.785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 1.0]",prompt8_alternating_probe_high.wav,probe_high,alternating,8
0.2740740740740741,0.6814814814814815,0.6814814814814815,5,0.7712765957446809,0.8970099667774086,"[0.0, 0.0, 0.003, 0.205, 0.021, 0.771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8378378378378378, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_alternating_probe_low.wav,probe_low,alternating,8
0.3048327137546468,0.6914498141263941,0.6914498141263941,5,0.7792553191489362,0.893687707641196,"[0.0, 0.0, 0.011, 0.207, 0.003, 0.779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.03571428571428571, 0.0, 0.0, 1.0]",prompt8_alternating_probe_mid.wav,probe_mid,alternating,8
0.3175182481751825,0.6970802919708029,0.6970802919708029,5,0.7744565217391305,0.9102990033222591,"[0.0, 0.0, 0.011, 0.209, 0.005, 0.774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.15625, 0.0, 0.0, 1.0]",prompt8_alternating_probe_strong.wav,probe_strong,alternating,8
0.04938271604938271,0.0,0.6790123456790124,3,0.0,0.7063953488372093,"[0.194, 0.044, 0.175, 0.524, 0.0, 0.0, 0.0, 0.0, 0.063, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.06896551724137931, 0.5882352941176471, 0.0]",prompt8_ascending_baseline.wav,baseline,ascending,8
0.15714285714285714,0.6928571428571428,0.6928571428571428,5,0.7485549132947977,0.813953488372093,"[0.0, 0.0, 0.017, 0.22, 0.014, 0.749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_ascending_combined.wav,combined,ascending,8
